Updated At,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Total AdultICU Capacity,Pediatric ICU Census,Available Pediatric ICU,Available Pediatric ICU%,Total PediatricICU Capacity
2020-06-27 19:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-27 20:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-27 21:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-27 22:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-27 23:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 00:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 01:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 02:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 03:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 04:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 05:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 06:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 07:19,"4,659","1,422",0.233843118,"6,081",394,217,0.355155483,611
2020-06-28 08:19,"4,627","1,481",0.242468893,"6,108",391,220,0.360065466,611
2020-06-28 09:19,"4,582","1,452",0.240636394,"6,034",379,232,0.379705401,611
2020-06-28 10:19,"4,573","1,454",0.241247719,"6,027",378,289,0.433283358,667
2020-06-28 11:19,"4,567","1,454",0.241488125,"6,021",370,295,0.443609023,665
2020-06-28 12:19,"4,567","1,454",0.241488125,"6,021",370,295,0.443609023,665
2020-06-28 13:19,"4,578","1,451",0.240670095,"6,029",369,296,0.445112782,665
2020-06-28 14:19,"4,578","1,451",0.240670095,"6,029",369,296,0.445112782,665
2020-06-28 15:19,"4,578","1,451",0.240670095,"6,029",369,296,0.445112782,665
2020-06-28 16:19,"4,578","1,451",0.240670095,"6,029",369,296,0.445112782,665
2020-06-28 17:19,"4,578","1,451",0.240670095,"6,029",369,296,0.445112782,665
2020-06-28 18:19,"4,578","1,451",0.240670095,"6,029",369,296,0.445112782,665
